pathway,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,p_value,padj,qvalue,geneID,Count,rank,cancer,method,relative_rank
OUYANG_PROSTATE_CANCER_PROGRESSION_UP,OUYANG_PROSTATE_CANCER_PROGRESSION_UP,2/2436,21/14741,0.0952380952380952,0.576315583704746,-0.864459810660113,0.884010974832949,0.999915943571936,0.95055248817732,CDC42/PLCE1,2,435,PRAD,TG_ORA,0.8430232558139535
LIU_PROSTATE_CANCER_UP,LIU_PROSTATE_CANCER_UP,12/2436,98/14741,0.122448979591837,0.740977179048959,-1.14467608701486,0.904103165006969,0.999915943571936,0.95055248817732,ABCC4/AMACR/BEND4/EIF4A1/ENTPD5/GGCT/GMDS/PTP4A3/RAP1GAP/SLC19A1/SOX4/TMEM161A,12,443,PRAD,TG_ORA,0.8585271317829457
WALLACE_PROSTATE_CANCER_RACE_UP,WALLACE_PROSTATE_CANCER_RACE_UP,42/2436,302/14741,0.139072847682119,0.841573418588719,-1.23768332244054,0.908220707435339,0.999915943571936,0.95055248817732,APOL6/APOLD1/BCL2A1/BTN3A1/BTN3A2/CCR7/CD28/CD83/CTSC/CTSS/CYTIP/ELOVL2/FYN/GPR183/IFITM1/IFITM2/IL15/IL16/IL7R/ITGAL/MXRA7/MYBL1/PLEKHO2/PPARGC1A/PSMB9/SERPINB9/SLFN12/SOS1/STK17B/SYT11/TAP2/TMX4/WNT2B/ETS2/APOBEC3G/GMFG/ITK/CNN1/CD3D/FCMR/JCAD/SEPTIN11,42,451,PRAD,TG_ORA,0.874031007751938
WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING,WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING,5/2436,49/14741,0.102040816326531,0.6174809825408,-1.19332073372244,0.925090135978625,0.999915943571936,0.95055248817732,AR/CREBBP/SOS1/TCF7/MTOR,5,459,PRAD,TG_ORA,0.8895348837209303
HWANG_PROSTATE_CANCER_MARKERS,HWANG_PROSTATE_CANCER_MARKERS,2/2436,28/14741,0.0714285714285714,0.43223668777856,-1.33795743951899,0.958512636867456,0.999915943571936,0.95055248817732,FKBP5/KPNB1,2,473,PRAD,TG_ORA,0.9166666666666666
KONDO_PROSTATE_CANCER_WITH_H3K27ME3,KONDO_PROSTATE_CANCER_WITH_H3K27ME3,21/2436,194/14741,0.108247422680412,0.655039104159261,-2.15194212587016,0.990735825866293,0.999915943571936,0.95055248817732,CLDND1/CLEC1B/EN2/ENTPD1/F11/FAM216B/GJB6/GPM6B/GPR88/GZMH/IGF2BP1/IL16/MOBP/NRG4/PCK1/PHACTR1/PIK3CG/TMTC1/TRIM36/SIAH3/ITK,21,498,PRAD,TG_ORA,0.9651162790697675
YAMASHITA_METHYLATED_IN_PROSTATE_CANCER,YAMASHITA_METHYLATED_IN_PROSTATE_CANCER,4/2436,66/14741,0.0606060606060606,0.366746280539384,-2.29407301762134,0.997034478849832,0.999915943571936,0.95055248817732,EBF1/FUNDC2/IFITM1/TM4SF1,4,510,PRAD,TG_ORA,0.9883720930232558
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP,WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP,31/3143,113/14741,0.274336283185841,1.28666597214205,1.5924003717679,0.0727806382227717,0.530482388654761,0.502988524397443,AHCYL1/BTN3A1/CYB5B/DDB1/GOLGA4/GPX2/HMGN4/IMPA2/MFSD10/NDUFS6/NELFA/PCK1/PHLDB1/POLR2K/RAP1A/RPL13/RRM1/SON/TMEM115/TMEM63A/TPR/TRIM44/USP10/USP4/XRCC5/FCGRT/CD44/ADGRG1/H3-3A/MARCHF6/SARS1,31,70,READ,TG_ORA,0.13358778625954199
WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER,WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER,21/3143,73/14741,0.287671232876712,1.34920828629832,1.55700461535559,0.0820020486279306,0.530482388654761,0.502988524397443,APC2/AXIN2/BAX/BIRC5/CASP3/CSNK1A1/DCC/DDB2/EXOC2/GADD45B/MAPK9/MSH3/MSH6/NTN1/PMAIP1/TBK1/TCF7/TGFBR1/TGFBR2/TP53/APPL1,21,81,READ,TG_ORA,0.15458015267175573
GRADE_COLON_AND_RECTAL_CANCER_DN,GRADE_COLON_AND_RECTAL_CANCER_DN,28/3143,102/14741,0.274509803921569,1.28747980261147,1.51663508516525,0.0842263007183308,0.531741946703679,0.504182802017148,ADAMTSL4/CACNA2D2/CCDC71/CD28/CFD/DAP/FAN1/GNA11/GTF3C4/LRFN1/MEF2D/NAT8L/NAV1/PRRT2/SIX1/SLC30A6/SMIM14/SNCA/SPIN4/TYRP1/UBAP1/XPNPEP3/ZBTB4/ZNF135/ZNF787/TOX2/GREB1/CDK12,28,83,READ,TG_ORA,0.15839694656488548
SOGA_COLORECTAL_CANCER_MYC_UP,SOGA_COLORECTAL_CANCER_MYC_UP,23/3143,82/14741,0.280487804878049,1.31551725475893,1.49144502025605,0.0903380284698059,0.533697994394007,0.506037471582908,ADSL/AHCY/ALDH1B1/CAD/CTPS1/LDHB/NUDT5/PAICS/PFAS/POLA2/POLD2/POLR1B/POLR1D/POLR1E/POLR2D/POLR3H/PRPS2/RRM1/SLC12A9/SLC19A1/TYMS/SLC4A2/IMPDH1,23,88,READ,TG_ORA,0.16793893129770993
HP_HEREDITARY_NONPOLYPOSIS_COLORECTAL_CARCINOMA,HP_HEREDITARY_NONPOLYPOSIS_COLORECTAL_CARCINOMA,10/3143,32/14741,0.3125,1.46565781100859,1.3727128132282,0.125544476032518,0.614815938701303,0.582951231552862,AXIN2/BAX/DCC/EP300/FGFR3/MLH3/MSH6/PTPRJ/TGFBR2/TP53,10,106,READ,TG_ORA,0.20229007633587787
GRADE_COLON_AND_RECTAL_CANCER_UP,GRADE_COLON_AND_RECTAL_CANCER_UP,68/3143,290/14741,0.23448275862069,1.09974875750162,0.893072924986982,0.204661442357035,0.705543393388724,0.668976459781996,ABCB8/ABCF1/AHCY/BPHL/CCT5/CDC25B/CDCA7/DEF8/DHX8/EEF1E1/EIF4A1/EMC8/EPHB2/EXOC2/FBXO11/FXYD5/GCSH/GTPBP10/HILPDA/HOXB5/IFITM1/INTS7/KNTC1/LDHB/MBTPS2/MELK/METTL2B/MLST8/MTHFD1/NIP7/NQO2/NSMCE2/OLA1/PA2G4/PDCD6/PDK3/PLK1/POFUT1/POLD2/POLR1D/POLR2D/PPIA/RRM1/RTKN/S100A14/SH3GL1/SHISA5/SNRPB/SOD2/SPATA13/SRP72/SYAP1/TALDO1/TCF7/TIMELESS/TRUB2/ZFAND1/USP9X/POLQ/IFRD1/ETS2/MDC1/CD44/ZNG1B/ADGRG1/MACROH2A1/KARS1/TARS1,68,152,READ,TG_ORA,0.2900763358778626
KEGG_COLORECTAL_CANCER,KEGG_COLORECTAL_CANCER,16/3143,62/14741,0.258064516129032,1.21034967618774,0.864010136014966,0.234762340088646,0.76258379928018,0.723060573041874,APC2/AXIN2/BAX/BIRC5/CASP3/DCC/MAPK9/MSH3/MSH6/PIK3CG/TCF7/TGFBR1/TGFBR2/TP53/APPL1/PIK3CB,16,161,READ,TG_ORA,0.30725190839694655
GRADE_COLON_VS_RECTAL_CANCER_DN,GRADE_COLON_VS_RECTAL_CANCER_DN,14/3143,56/14741,0.25,1.17252624880687,0.673351137019077,0.297198915483732,0.83925682547027,0.795759786303671,ALDH1L1/AP5Z1/BICD1/CPSF7/DCLK1/EPB41L3/LMNB2/PHLDB1/POLL/SLC30A1/TCF3/THBS3/VPS26B/MPI,14,185,READ,TG_ORA,0.3530534351145038
WP_LNCRNA_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER,WP_LNCRNA_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER,23/3143,98/14741,0.23469387755102,1.10073892745135,0.520864440891111,0.338503302663328,0.9009078286341,0.854215538600432,APC2/ATF3/AXIN2/CSNK1A1/CSNK2A1/CSNK2A2/CTBP1/DVL1/FOSL1/FRAT1/FZD2/FZD3/FZD8/KREMEN1/NKD2/NLK/TCF3/TCF7/TFAP2A/WNT2B/WNT7B/CCND3/CTNNBIP1,23,196,READ,TG_ORA,0.37404580152671757
LAIHO_COLORECTAL_CANCER_SERRATED_DN,LAIHO_COLORECTAL_CANCER_SERRATED_DN,20/3143,85/14741,0.235294117647059,1.10355411652412,0.498423467912702,0.349336561330083,0.906199792757244,0.859233230577379,ADD1/CPNE1/EPHB2/GFOD1/GTF2IRD1/HOXB5/INPP5D/KHSRP/MTA1/PIGL/PRRC2A/RAB15/RPL37A/STX16/ZNF652/ATN1/ASXL1/DLGAP4/ERBB3/ETS2,20,202,READ,TG_ORA,0.38549618320610685
WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER,WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER,35/3143,161/14741,0.217391304347826,1.01958804244076,0.130093198777947,0.479472493841309,0.999925923022247,0.948101718896144,DLK1/DSP/EIF5A2/FOXQ1/FZD2/FZD3/FZD8/HRAS/ITGA5/MAP2K2/MAP2K3/MAPK14/MEF2D/MMP15/NR2C2/OCLN/PDCD6/PKP1/RBBP4/RBPJ/SHC1/SOS1/STRAP/TGFBR1/TGFBR2/TP53/TRAF6/WNT2B/WNT7B/WNT9A/ZEB2/PKD1/PIK3CB/FOXC2/PKP2,35,250,READ,TG_ORA,0.4770992366412214
SOGA_COLORECTAL_CANCER_MYC_DN,SOGA_COLORECTAL_CANCER_MYC_DN,15/3143,71/14741,0.211267605633803,0.99086725251285,-0.0401554916323153,0.562854002870378,0.999925923022247,0.948101718896144,B3GNT2/ENPP6/FAS/MKNK2/PPARD/SLC17A5/SLC1A1/SLC25A24/SLC35B3/SLC35D1/SLC4A4/SLCO2A1/TRAF6/ECI2/MKNK1,15,282,READ,TG_ORA,0.5381679389312977
WP_H19_RBE2F1_AND_CDKBETACATENIN_IN_COLORECTAL_CANCER,WP_H19_RBE2F1_AND_CDKBETACATENIN_IN_COLORECTAL_CANCER,3/3143,16/14741,0.1875,0.879394686605154,-0.251262780372843,0.695060559020968,0.999925923022247,0.948101718896144,PMAIP1/SOX4/MACROH2A1,3,337,READ,TG_ORA,0.6431297709923665
GRADE_COLON_VS_RECTAL_CANCER_UP,GRADE_COLON_VS_RECTAL_CANCER_UP,7/3143,38/14741,0.184210526315789,0.863966709647169,-0.437082484025363,0.729452150186035,0.999925923022247,0.948101718896144,CANX/CTPS1/GADD45B/RHOQ/RPRD1A/TEX10/FOCAD,7,349,READ,TG_ORA,0.666030534351145
LAIHO_COLORECTAL_CANCER_SERRATED_UP,LAIHO_COLORECTAL_CANCER_SERRATED_UP,22/3143,115/14741,0.191304347826087,0.897237477347868,-0.575904235596477,0.751302524356786,0.999925923022247,0.948101718896144,ARL8B/ATP6V0E1/BCAP29/C1S/C5orf15/CEACAM6/CNIH4/CSNK1A1/EMP1/GCNT3/LSM3/MRPS14/MYL12B/NDUFV2/NXN/PLA2G4A/PLEKHB2/TM4SF1/VAPA/HSPA8/MON2/RO60,22,361,READ,TG_ORA,0.6889312977099237
NABA_MATRISOME_PRIMARY_METASTATIC_COLORECTAL_TUMOR,NABA_MATRISOME_PRIMARY_METASTATIC_COLORECTAL_TUMOR,10/3143,59/14741,0.169491525423729,0.794933050038558,-0.82159624944913,0.836635513799993,0.999925923022247,0.948101718896144,ADAM9/GPC4/PLXND1/S100A14/S100A16/SERPINB1/CSPG4/PLXNB2/P3H1/INTS14,10,403,READ,TG_ORA,0.7690839694656488
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_DN,WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_DN,11/3143,93/14741,0.118279569892473,0.554743601586047,-2.24229040101187,0.994093149581752,0.999925923022247,0.948101718896144,CFLAR/ENSA/FXYD3/HARS2/ITGA1/KHSRP/KRT20/MICB/PPP2CA/PSMB6/MAP4,11,504,READ,TG_ORA,0.9618320610687023
HP_NEOPLASM_OF_THE_STOMACH,HP_NEOPLASM_OF_THE_STOMACH,24/2928,84/14741,0.285714285714286,1.43842701014832,2.00617390426714,0.0348530020517366,0.428033190053846,0.404638663471956,ATM/AXIN2/BAX/BLM/CASP10/CDKN2A/CDKN2B/CEP57/CHEK2/DCC/FGFR3/MLH3/MSH3/MSH6/MUTYH/PDGFRA/PTPRJ/SDHA/STK11/TERF2IP/TERT/TGFBR2/TRIP13/TREX1,24,42,STAD,TG_ORA,0.08076923076923077
TAKADA_GASTRIC_CANCER_COPY_NUMBER_DN,TAKADA_GASTRIC_CANCER_COPY_NUMBER_DN,10/2928,29/14741,0.344827586206897,1.73603259845487,1.97521495999457,0.0471001580800238,0.479852727788711,0.453625959265846,ADAM23/CDKN2A/DMRT3/KANK1/MTAP/SH3GL2/SMARCA2/VLDLR/CYSLTR2/PUM3,10,51,STAD,TG_ORA,0.09807692307692308
AUNG_GASTRIC_CANCER,AUNG_GASTRIC_CANCER,15/2928,52/14741,0.288461538461538,1.45225803909206,1.62646988975794,0.0774739376887289,0.589336001039881,0.557125328918269,A4GNT/AQR/BIRC5/BRD4/C19orf25/CBFA2T3/CYP2W1/FXYD3/NOP14/SH3BGRL2/THBS3/KMT2D/OLFM4/ETS2/IFRD1,15,67,STAD,TG_ORA,0.12884615384615383
HP_STOMACH_CANCER,HP_STOMACH_CANCER,10/2928,33/14741,0.303030303030303,1.52560440470277,1.50485041155656,0.102750503513502,0.628903326475591,0.594530067741096,ATM/BLM/CASP10/CDKN2A/CEP57/CHEK2/MSH3/MUTYH/STK11/TRIP13,10,82,STAD,TG_ORA,0.1576923076923077
KIM_GASTRIC_CANCER_CHEMOSENSITIVITY,KIM_GASTRIC_CANCER_CHEMOSENSITIVITY,23/2928,94/14741,0.24468085106383,1.23184440762702,1.12263967540703,0.160033851029859,0.759254210138642,0.717756510394222,ABCB8/CRTC1/DCAF8/DOHH/FKBP8/GOLGA8A/HEATR6/KDM4B/LDB1/MEF2D/MR1/OBP2A/POLR1E/PPP2R1A/RPL13A/SCNN1A/SGTA/TMEM151B/TMEM8B/TNMD/TSR1/UNG/CFAP410,23,109,STAD,TG_ORA,0.20961538461538462
VECCHI_GASTRIC_CANCER_EARLY_UP,VECCHI_GASTRIC_CANCER_EARLY_UP,91/2928,436/14741,0.208715596330275,1.05077752920239,0.535827568127186,0.314278365504099,0.910858855003843,0.861075071430759,ADORA2B/AIFM2/ARPC4/ASS1/BIRC5/BMS1/BRCA1/BRIP1/CDC25B/CDC34/CDC6/CDCA7/CDKN3/CENPA/CENPM/CENPN/CEP72/CKS1B/CSE1L/CSTF3/DGKH/DHX8/EFNA2/FANCD2/GABBR1/GINS1/GPRC5A/GUCY2C/IFITM1/IFITM2/IFITM3/JPH1/KCNE3/KDM1B/KLHL21/KLK10/MACC1/MELK/MRPS10/MYEOV/NCAPG2/NCAPG/NCBP2/NUP155/NUP93/PARPBP/PDCD6/PDZK1IP1/PRR11/RACGAP1/RANBP1/RBM19/RPA3/RUNX1/SAMD5/SFR1/SHANK3/SKP2/SMARCE1/SNRPB/SNRPD1/SNX5/SOD2/STAMBPL1/STRIP2/TFAP2A/TIMM13/TIMM17A/TK1/TM4SF1/TRIP13/WDR77/WRNIP1/XPO5/XRCC4/ZDHHC11/ZNF703/ZNF792/ZWINT/MUC3A/RNF123/LAMA5/KIF15/GRN/UHRF1/PTRH1/VPS50/UTP4/JPT1/PCLAF/NSD2,91,174,STAD,TG_ORA,0.3346153846153846
TAKADA_GASTRIC_CANCER_COPY_NUMBER_UP,TAKADA_GASTRIC_CANCER_COPY_NUMBER_UP,1/2928,7/14741,0.142857142857143,0.719213505074161,-0.369929596515844,0.787832234565454,0.99985568339891,0.945207700703018,MET,1,368,STAD,TG_ORA,0.7076923076923077
WP_GASTRIC_CANCER_NETWORK_2,WP_GASTRIC_CANCER_NETWORK_2,5/2928,32/14741,0.15625,0.786639771174863,-0.601521368137969,0.790518792389187,0.99985568339891,0.945207700703018,BRIX1/CHTF8/EGFR/LMNB2/RNF144B,5,376,STAD,TG_ORA,0.7230769230769231
WP_GASTRIC_CANCER_NETWORK_1,WP_GASTRIC_CANCER_NETWORK_1,4/2928,28/14741,0.142857142857143,0.719213505074161,-0.740387008669751,0.83578697871845,0.99985568339891,0.945207700703018,CEP192/INO80D/KIF15/CASTOR3P,4,392,STAD,TG_ORA,0.7538461538461538
VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP,VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP,30/2928,177/14741,0.169491525423729,0.853304158562564,-0.977503399821103,0.859006066430006,0.99985568339891,0.945207700703018,ANGPT2/AUTS2/AXL/BICD1/BMPR1B/DAB2/DDR2/DSE/FBN1/GXYLT2/HES2/IL24/LTBP2/NIPBL/NXN/QKI/RAB31/RNF213/SLC1A3/SLC5A3/SLIT2/SOD2/STC2/UBE2QL1/VCAN/PDE3A/ADAM12/GDAP1/SEPTIN11/MTCL1,30,412,STAD,TG_ORA,0.7923076923076923
VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_DN,VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_DN,20/2928,146/14741,0.136986301369863,0.689656785687551,-1.87616404193598,0.979987329162642,0.99985568339891,0.945207700703018,ABCG2/AK1/ARX/BTD/CA13/CHCHD5/CYB561D1/DOT1L/EIF3H/FXYD3/GCNT3/GMDS/KCNE3/MLPH/MYEOV/NDUFA7/RBM19/XRCC4/ZBTB7B/WNK4,20,485,STAD,TG_ORA,0.9326923076923077
VECCHI_GASTRIC_CANCER_EARLY_DN,VECCHI_GASTRIC_CANCER_EARLY_DN,55/2928,381/14741,0.144356955380577,0.726764303027695,-2.69015238254639,0.99781942336886,0.99985568339891,0.945207700703018,ADH1B/ASPA/BMPR1B/BNIP3/CDH19/CLDND1/CYTIP/EBF1/ENTPD5/F11/F13A1/FCRL5/FKBP5/GADD45B/GCNT2/GHR/GMPR/GNG7/GPM6B/HLA-DOB/ID4/KCNJ15/KLF15/LEPR/LIFR/LRRC17/MT1F/MYRIP/NLRX1/PCDH7/PIK3CG/PLCXD3/PLLP/PPP2R3A/PRIMA1/PRKD3/SH3GL2/SLC1A2/SLIT2/SORBS2/THSD4/UBE2QL1/UGT2B11/VLDLR/MAP7D2/CCL5/CNN1/SOX6/JHY/ERO1B/ALKAL2/TENT5C/CAVIN2/SELENOP/MFSD4A,55,511,STAD,TG_ORA,0.9826923076923076
RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_DN,RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_DN,190/2506,803/14741,0.236612702366127,1.39182276359899,5.16754770115783,4.39376634591956e-7,5.67894300210103e-5,5.34189487319693e-5,AAK1/ABHD14A/ABI2/ABLIM1/ACACB/AFF4/AGO3/AKAP1/ALDH5A1/AP4S1/APBB2/APOLD1/ARFGAP2/ARHGAP1/ARHGEF3/ARL17A/ARL17B/ATP8A1/ATXN1/BBX/BOC/BTD/CACNA2D1/CBX7/CCDC152/CCL28/CDC42EP4/CENPL/CFLAR/CHD9/CIRBP/CSNK2A1/CSRNP1/CYTH1/DCLRE1C/DDR1/EMP1/ENOSF1/ERMP1/FBXO3/FBXO9/FKBP5/FZD3/GADD45B/GGNBP2/GLIPR2/GNAL/GNAS/GOLGA8N/GON4L/GPATCH2L/GPRC5A/GSPT1/GXYLT2/HEBP1/HECTD1/HIPK3/HOOK3/IL11RA/INO80D/ITGA1/ITGAV/ITPR1/JUND/KANK1/KAT2B/KBTBD7/KDM3B/KDM4B/LEPR/LIFR/LIMCH1/LIMK2/LNX1/LSM14A/LYRM9/MAN2B2/MBP/MCCC2/MED28/MED29/MOB3B/MRPL30/MRPS25/MRPS30/MSI2/MT1F/MTMR10/MTMR3/MXRA7/MYLIP/MYO9A/N4BP2L2/NEDD9/NET1/NFIC/OCLN/ORMDL3/PAGR1/PCYOX1/PDE4C/PFKFB2/PHACTR2/PIGV/PLAT/PLEKHH1/PLIN3/POGZ/PPARD/PRTG/PTGER4/PTPN4/RALGAPA2/RAPGEF5/RBM8A/RBMS3/RECK/RELL1/RHOQ/RILPL1/RNF144B/RNF213/RNF38/RPL15/RPS6KA5/SESN1/SIAE/SLAIN2/SLC1A1/SLC26A7/SLC45A4/SMARCE1/SNX5/SP1/SPATA13/STIM1/TBC1D1/TBC1D24/TGFBR2/TMEM178A/TMEM80/TMTC1/TPCN1/TPMT/TRAPPC6A/TRIM38/TULP4/TUSC2/TXNL1/UBN2/UST/UVSSA/WDR11/WDR7/ZBED3/ZBTB20/ZBTB4/ZFHX3/ZNF160/ZNF264/ZNF506/ZNF573/ZNF587/ZNF587B/ZNF611/ZNF652/ZNF682/ZNF8/ZSCAN18/PPP1R13B/NR1D2/RGS5/PER3/SNTB1/CABIN1/ANAPC5/KSR1/FBLN1/XPO7/STRBP/ZDHHC2/ERO1B/PATJ/LINS1/MRTFB/STN1/SELENOP/DENND2B/KMT5B/TARS3,190,4,THCA,TG_ORA,0.007736943907156673
RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_UP,RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_UP,135/2506,644/14741,0.209627329192547,1.23308717463182,2.73738100714788,0.00434831078729622,0.160576905502296,0.151046585242921,ACP1/ADAM9/ADSL/AFF4/ARSB/ATP6V1C1/BCCIP/BMS1/BRIX1/C1orf43/C5orf22/CALU/CANX/CBFB/CCDC77/CDC6/CDCA7/CDKAL1/CDKN2B/CENPN/CHCHD3/CKS1B/CLIC4/CSE1L/CSNK1A1/CTPS1/CTSC/DDR2/DKK3/DNAJC10/DPP8/EGLN1/ENO2/FAM200B/FANCD2/FBXO22/FUS/GGCT/GINS1/GSPT1/GUF1/HAUS6/IL7R/INTS7/IQGAP3/KCTD5/KIF14/KIF2C/KLHL7/KNTC1/KPNA4/LDB1/LMNB2/LRIF1/MAN1A2/MCM8/MKKS/MOB1A/MPHOSPH10/MSH6/MYBL1/NADK2/NCAPG/NCBP2/NDC1/NHLRC2/NNT/NUDT5/NUP155/OSMR/PAICS/PHLDA2/POLD2/PRKAA1/PRPF40A/PVR/RAI14/RAP2A/RBBP4/RHOBTB3/RRM1/RSRC1/SEC61A2/SEH1L/SERPINH1/SLC2A1/SLMAP/SNCA/SNRPD1/SPIRE1/SRD5A1/SRPK2/SSR1/SSX2IP/STC2/SUB1/TFRC/TIMM17A/TIPRL/TMEM161B/TNFRSF12A/TNFSF9/TPR/TRIP11/TTF2/TTL/TYMS/UBE2W/UCK2/WDHD1/WDR3/WDR41/YME1L1/ZC3HAV1L/ZNF146/ZNF780B/ZWINT/RASAL2/LONP1/ERLIN1/DBF4/ZWILCH/MTIF2/IMPDH1/NQO1/CARS1/H2BC6/H2BC7/H2BC9/P3H1/NIFK/HACD1/TARS1/NEMP1/PLPP2,135,14,THCA,TG_ORA,0.027079303675048357
RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP,RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP,139/2506,718/14741,0.193593314763231,1.1387705717976,1.72534687320503,0.048705392560753,0.457830690071079,0.430658207905606,ACOT13/ACP1/ADORA2B/AFF4/AP3D1/API5/B4GALT5/BRIX1/BZW1/CALU/CAPRIN1/CBFB/CDKN2A/CDYL/CELSR3/CEP57/CLIC4/CREB5/CSE1L/CSNK1A1/CUL5/DKK3/DNAJC10/DSE/EEF1E1/EGFR/EIF4A1/EIF5/FAR1/FAS/FBXO22/HAUS3/HAUS6/HECTD1/IGF2BP2/INHBE/KCTD5/KIF11/KIF14/KLHL5/KPNA4/LCORL/LDLR/LRIF1/MAPK14/MBNL2/MCM8/MCOLN3/MELK/MICB/MKKS/MOB1A/MOB4/MPHOSPH10/MRPS30/MSH6/MTAP/MYBL1/NAA50/NBPF14/NCBP2/NDC1/NIPBL/ONECUT2/OSBPL10/PAICS/PAK2/PCDHGC3/PEG10/PNMA2/PRKAA1/PRPF40A/PTPN11/PVR/QSER1/QSOX1/RAD50/RFX3/RHOBTB3/RPS6KB1/RSRC1/RUNX1/RUNX2/SCYL2/SENP5/SERPINH1/SLC2A1/SLC38A1/SP140L/SPIRE1/SSX2IP/STAMBPL1/STC2/STX16/SYTL2/TAP2/TFAP2A/TFRC/TGFBR1/TLL2/TMEM259/TNFRSF12A/TNFSF9/TPR/TRIM36/TRIO/TSC22D2/TXNRD1/UCK2/USP10/VCAN/WDHD1/WDR53/XAF1/XPOT/ZCCHC7/ZDHHC20/ZNF131/ZNF146/ZNF160/ZNF780B/RASAL2/PLCB1/HDAC9/ERLIN1/COPA/DBF4/ASPM/ZWILCH/IDS/IMPDH1/FYTTD1/CARS1/RIGI/PUM3/NIFK/PRP4K/TARS1/NEMP1,139,55,THCA,TG_ORA,0.10638297872340426
LUI_THYROID_CANCER_CLUSTER_2,LUI_THYROID_CANCER_CLUSTER_2,12/2506,43/14741,0.27906976744186,1.64156721542716,1.90670961930731,0.0505064319973496,0.466282595404102,0.438608488398036,ACADVL/BASP1/EPB41L3/ITPR1/PATZ1/PPARG/SCNN1A/TPM2/WFS1/ZCCHC24/PPP1R13B/ADGRB2,12,56,THCA,TG_ORA,0.10831721470019343
MISIAK_ANAPLASTIC_THYROID_CARCINOMA_UP,MISIAK_ANAPLASTIC_THYROID_CARCINOMA_UP,12/2506,45/14741,0.266666666666667,1.56860867251929,1.7288505515686,0.0686296316325752,0.537598781121839,0.505692022555817,ARID3A/B4GALNT4/GINS1/HIF3A/IGF2BP1/PRLR/SLC22A7/SMTNL2/SPC24/TFRC/TRIM9/MYO18B,12,66,THCA,TG_ORA,0.1276595744680851
RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN,RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN,104/2506,541/14741,0.192236598890943,1.13078998573479,1.40270466397924,0.0908329292697677,0.634603032871215,0.596939023081546,AAK1/ABHD14A/AGO1/AKAP12/AKAP13/AKAP1/AP4S1/AQP3/ATOH8/AXIN2/BTD/C16orf46/C22orf39/CBX7/CDKL1/CERK/CIRBP/EMC10/ERLIN2/FAM53B/FEZ1/FIP1L1/FKBP11/FKBP5/GALK2/GHR/GIT2/GLIPR2/GLIS3/GNAS/GOLGA8N/GPM6B/GSPT1/HOOK3/ITGA1/ITPR1/KAT2B/KBTBD7/LIFR/LNX1/MEF2C/MLLT3/MLPH/MSI2/MT1F/MXRA7/MYLIP/N4BP2L2/NEDD9/NFATC3/NISCH/PBXIP1/PFKFB2/PHACTR2/PLA2G12A/PLEKHH1/PTPN11/PTPN4/PTPRD/RALGAPA2/RASSF5/RASSF9/RBMS3/RILPL1/RNF38/SESN1/SESN3/SIAE/SKP1/SLC25A23/SLC35D2/SLC44A1/SLC5A3/SLIT2/SNTB2/STAT5B/TBC1D1/TBC1D24/TMEM178A/TNFRSF11B/TULP4/UST/WFS1/ZBED3/ZBTB20/ZBTB37/ZBTB47/ZCCHC24/ZFHX3/ZNF573/ZNF706/ZSCAN18/PPP1R13B/RGS5/BANK1/ARHGEF40/STRBP/IQCK/MTUS1/MAPDA/SPRING1/AOPEP/TENT5C/ADGRA3,104,74,THCA,TG_ORA,0.14313346228239845
