pathway,Description,setSize,enrichmentScore,NES,p_value,padj,qvalue,rank,leading_edge,core_enrichment,cancer,method,relative_rank
BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP,BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP,47,0.578307666356662,2.22667083129579,2.14635196713619e-6,7.41206879317697e-5,6.5972081516186e-5,15,"tags=62%, list=21%, signal=50%",KIF2C/CENPM/POLR2K/MELK/TRIP13/SUB1/NUP155/PPP1CC/EIF3H/CLIC1/PWP1/PSMC4/ELOC/CDC6/LANCL1/NCAPG/PSME3/C5orf22/NARS1/USP14/UCK2/MED24/WDR12/LPCAT1/KPNB1/CCT5/PAK1IP1/CYB5B/GPN1,LIHC,TG_Score,0.02895752895752896
BOYAULT_LIVER_CANCER_SUBCLASS_G123_UP,BOYAULT_LIVER_CANCER_SUBCLASS_G123_UP,8,0.855230163222816,2.00289912521476,5.85920187128158e-5,0.00168614809406881,0.00150077802317037,18,"tags=75%, list=10%, signal=68%",GINS1/PEG10/CAPRIN1/SNRPD1/PLCB1/PNMA1,LIHC,TG_Score,0.03474903474903475
LEE_LIVER_CANCER_SURVIVAL_DN,LEE_LIVER_CANCER_SURVIVAL_DN,26,0.602641496918672,2.00061400244877,1.8860973167112e-4,0.00444090186389282,0.00395268241492594,22,"tags=69%, list=26%, signal=52%",CLIC1/KHDRBS1/RPL9/RPS6/DEK/PCLAF/ACTR3/BZW2/NCBP2/KNTC1/CCT5/VCP/SEPTIN7/YWHAQ/RWDD1/TSPAN3/SERPINH1/PHLDA2,LIHC,TG_Score,0.04247104247104247
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_UP,CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_UP,26,-0.643334757060931,-2.01158469201852,3.4001322289863e-4,0.0073386187275623,0.0065318329662107,24,"tags=81%, list=33%, signal=55%",DUSP16/SORBS2/LMO7/SMIM14/B4GALT1/CYP2A7/SLC22A3/CYP1A2/GSAP/RNF125/SERPINB9/SORL1/TMEM178A/SLC25A18/MBNL2/F11/ETS2/BACH2/TNFSF14/DOCK5/ABCA9,LIHC,TG_Score,0.04633204633204633
ACEVEDO_LIVER_CANCER_DN,ACEVEDO_LIVER_CANCER_DN,119,-0.410726964330513,-1.73120228804007,4.0228090712996e-4,0.0082689081988847,0.0073598491995763,25,"tags=50%, list=22%, signal=40%",TRIM44/C5/SMIM14/PCMT1/TKFC/PPARGC1A/AK3/ZYG11B/HMGCS1/EXOSC6/ZFPM1/SYNJ2BP/SKAP1/INHBE/L2HGDH/SERPINF2/SRD5A1/CYP1A2/FGA/PPP1R13B/PLIN2/F9/MRPS2/RCL1/LDLR/NNMT/IGFBP4/CDK9/MT1A/GNA11/SFXN5/SDHAF2/KIF13B/ATOH8/MT1F/ADAMTSL2/PRKAG2/MPC1/ZCCHC14/NOP14/CNDP1/APOF/ERLIN1/IGFALS/SELENOO/GHR/ADM/BHLHE40/ACACB/ETS2/MIDEAS/ORM1/ACADVL/ZFP36/DCAF8/LPCAT3/DCUN1D3/CFAP410/C1orf50,LIHC,TG_Score,0.04826254826254826
BOYAULT_LIVER_CANCER_SUBCLASS_G1_UP,BOYAULT_LIVER_CANCER_SUBCLASS_G1_UP,41,0.517409740114847,1.9273777050733,5.0868816758178e-4,0.00941073110026292,0.008376143511309,28,"tags=49%, list=17%, signal=41%",RABIF/NUP133/ATP5MC2/PAIP1/HNRNPA0/ARHGEF3/ARID3A/PLPP2/MEX3D/EXOC2/RPS19/KDM5B/KLHL23/ADGRG1/MAP4K4/DDR1/SREK1IP1/TRIOBP/S100A14/RBM8A,LIHC,TG_Score,0.05405405405405406
HOSHIDA_LIVER_CANCER_SUBCLASS_S3,HOSHIDA_LIVER_CANCER_SUBCLASS_S3,51,-0.507869216770473,-1.84727769115054,7.1000457734521e-4,0.0122594123688273,0.0109116492939369,30,"tags=57%, list=29%, signal=41%",RHOB/EGFR/ABCC6/PAH/C1S/QDPR/LPIN2/EHHADH/BDH1/MTHFD1/SOD2/SRD5A1/NNMT/SLC23A2/PCK1/BPHL/SORL1/SHB/F11/GHR/C1R/ETS2/PPP2R1B/ZNF160/ACADVL/FANCA/SELENOP/DCAF8/NDUFV2,LIHC,TG_Score,0.05791505791505792
BOYAULT_LIVER_CANCER_SUBCLASS_G6_UP,BOYAULT_LIVER_CANCER_SUBCLASS_G6_UP,9,0.751862069727918,1.83342360949923,0.00206980046841119,0.0324895952314242,0.0289177864486157,33,"tags=78%, list=24%, signal=60%",CCDC170/DYNC1I1/SLC22A11/ACTN2/TIMM17A/ACSL6/GREB1,LIHC,TG_Score,0.0637065637065637
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1,SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1,46,0.422840719933025,1.62299486459357,0.00607063846606369,0.0873497423728053,0.0777467733373069,36,"tags=48%, list=31%, signal=34%",KIF11/PEA15/IQGAP3/RBBP7/PLPP2/SOX4/MTMR2/SRD5A3/ALCAM/CHCHD5/CD151/BSND/E2F3/BICD1/GREB1/TWF2/ACOT9/TFRC/RFTN2/RELL1/GGCT/REEP5,LIHC,TG_Score,0.0694980694980695
ANDERSEN_LIVER_CANCER_KRT19_UP,ANDERSEN_LIVER_CANCER_KRT19_UP,6,0.796913078797725,1.70669208646987,0.00674971979285275,0.0920093382288875,0.0818941071819808,38,"tags=100%, list=20%, signal=80%",KHDRBS1/RPL9/RPL13A/RPL27A/RPS12/YWHAQ,LIHC,TG_Score,0.07335907335907337
ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_DN,ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_DN,58,-0.435834843534856,-1.62842960628834,0.00702590918868054,0.0933184861470903,0.0830593312993813,39,"tags=62%, list=28%, signal=46%",MYO10/MFN2/DENND4C/AXL/PCMT1/TKFC/PPARGC1A/TNFAIP8L1/MAP2K7/SYNJ2BP/CYP3A5/SKAP1/INHBE/SH3TC1/CYP1A2/MBD3/PLIN2/F9/PGGHG/MT1A/SCNN1D/ATOH8/MT1F/ADAMTSL2/SPIRE1/MFSD2A/NOP14/ERLIN1/IGFALS/GHR/BHLHE40/ETS2/ACADVL/CFLAR/DCUN1D3/CFAP410,LIHC,TG_Score,0.07528957528957529
YAMASHITA_LIVER_CANCER_WITH_EPCAM_UP,YAMASHITA_LIVER_CANCER_WITH_EPCAM_UP,11,0.666133487342684,1.73559577681737,0.00751924662694486,0.097374243818936,0.0866692111211013,40,"tags=55%, list=13%, signal=48%",RPL9/RPL13A/PHF20/RPS12/RPL28/GNAS,LIHC,TG_Score,0.07722007722007722
BOYAULT_LIVER_CANCER_SUBCLASS_G12_UP,BOYAULT_LIVER_CANCER_SUBCLASS_G12_UP,9,0.700632827468892,1.70850056039737,0.00821319006549535,0.0989402896261997,0.0880630905431325,43,"tags=78%, list=24%, signal=59%",SMYD3/RAP2A/H1-0/TOR3A/RPS6KC1/LPGAT1/WDR26,LIHC,TG_Score,0.08301158301158301
BOYAULT_LIVER_CANCER_SUBCLASS_G2,BOYAULT_LIVER_CANCER_SUBCLASS_G2,7,0.760097507138396,1.71048153780177,0.00911033715446483,0.107253514682109,0.0954623845372152,44,"tags=57%, list=11%, signal=51%",KIF14/INTS7/KLHL7/SAP130,LIHC,TG_Score,0.08494208494208494
WANG_RECURRENT_LIVER_CANCER_UP,WANG_RECURRENT_LIVER_CANCER_UP,6,0.764981819479836,1.63830717845571,0.0124296852163269,0.131399529429742,0.116953858748683,49,"tags=33%, list=4%, signal=32%",RACGAP1/SKA2,LIHC,TG_Score,0.0945945945945946
DESERT_PERIVENOUS_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP,DESERT_PERIVENOUS_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP,35,0.439373806372165,1.57710552959994,0.0133537108795673,0.135631808541488,0.12072085377194,51,"tags=49%, list=24%, signal=37%",CAP2/NUP133/MRPL24/PMVK/SYF2/GTF2IRD1/MCUR1/MTIF2/RPS6KC1/WDR12/TMEM230/TIMM17A/MRPS18B/CYB5B/SYNGR1/TERF2/GREB1,LIHC,TG_Score,0.09845559845559845
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN,CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN,33,0.447053735746042,1.5805346557591,0.0189526343342485,0.173169713660433,0.154131954040377,56,"tags=39%, list=17%, signal=33%",CDKN3/GMNN/NEU1/LSM2/BAX/SNRPD1/RPS16/HNRNPA0/RPA3/DCTN3/MMGT1/STOML2/XRCC5,LIHC,TG_Score,0.10810810810810811
LEE_LIVER_CANCER_SURVIVAL_UP,LEE_LIVER_CANCER_SURVIVAL_UP,31,-0.485590598080183,-1.57477270429985,0.0194382684835945,0.173603846112103,0.154518359270679,58,"tags=52%, list=28%, signal=37%",AR/PAH/C2/EHHADH/MPDZ/BDH1/ABHD6/SRD5A1/CES3/C1QTNF4/PCK1/KHK/UNKL/AMACR/UGT1A6/ZBTB20,LIHC,TG_Score,0.11196911196911197
YAMASHITA_LIVER_CANCER_STEM_CELL_UP,YAMASHITA_LIVER_CANCER_STEM_CELL_UP,8,0.688521413923644,1.61247696461334,0.0211433797540853,0.177967393256586,0.158402191112344,60,"tags=50%, list=17%, signal=42%",CDKN2A/PLCB1/DDR1/MAP2K2,LIHC,TG_Score,0.11583011583011583
CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_UP,CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_UP,40,0.400674369350942,1.48751787809501,0.0216446829636389,0.177967393256586,0.158402191112344,63,"tags=30%, list=20%, signal=24%",CAP2/CCDC170/DYNC1I1/SLC22A11/EPHB2/TNFRSF19/HHAT/CPPED1/ACTN2/H2AC8/CORIN/ACSL6,LIHC,TG_Score,0.12162162162162163
YAMASHITA_LIVER_CANCER_WITH_EPCAM_DN,YAMASHITA_LIVER_CANCER_WITH_EPCAM_DN,4,0.785815802159856,1.45141083418533,0.0388083972361065,0.268036663577376,0.238569515640907,75,"tags=50%, list=11%, signal=45%",SIX1/UGT2B11,LIHC,TG_Score,0.14478764478764478
IIZUKA_LIVER_CANCER_PROGRESSION_L1_G1_UP,IIZUKA_LIVER_CANCER_PROGRESSION_L1_G1_UP,4,-0.809201623815968,-1.54086554311179,0.0417455200080853,0.284528675844581,0.253248445478412,76,"tags=100%, list=19%, signal=81%",MT1F/C1R/ORM1,LIHC,TG_Score,0.14671814671814673
CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_DN,CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_DN,32,-0.454906369472053,-1.49049837565686,0.0431474826768044,0.290264883462139,0.258354031612308,77,"tags=59%, list=32%, signal=41%",RUNDC3B/SORBS2/SEC14L2/GRHPR/SMIM14/RHOB/AR/EHHADH/MPDZ/MTHFD1/SLC38A4/SRD5A1/CYP1A2/SCP2/RCL1/PCK1/GNE/CYP4A22/SELENOO,LIHC,TG_Score,0.14864864864864866
DESERT_PERIPORTAL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP,DESERT_PERIPORTAL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP,24,-0.489693534195616,-1.50157115405042,0.0510018214936248,0.325016049872987,0.289284758879025,81,"tags=62%, list=23%, signal=49%",EHHADH/SLC1A1/F9/MAN1C1/PCK1/SORL1/GNE/APOF/IGFALS/GHR/C1R/ACSM3/ASPA/ACACB/PPP2R1B,LIHC,TG_Score,0.15637065637065636
IIZUKA_LIVER_CANCER_PROGRESSION_L1_G1_DN,IIZUKA_LIVER_CANCER_PROGRESSION_L1_G1_DN,1,0.977014602487831,1.30697385443257,0.0545112781954887,0.332198142414861,0.295677273679555,85,"tags=100%, list=2%, signal=98%",ATP6V1E1,LIHC,TG_Score,0.1640926640926641
BOYAULT_LIVER_CANCER_SUBCLASS_G3_DN,BOYAULT_LIVER_CANCER_SUBCLASS_G3_DN,10,-0.622528052048628,-1.53137216114761,0.0571738052040126,0.332744499759114,0.296163566133899,88,"tags=60%, list=11%, signal=53%",SORBS2/SMARCA2/SARDH/MAT2A/ACADVL/GIMAP5,LIHC,TG_Score,0.16988416988416988
IIZUKA_LIVER_CANCER_PROGRESSION_L0_L1_UP,IIZUKA_LIVER_CANCER_PROGRESSION_L0_L1_UP,4,-0.778228216695203,-1.48188660092913,0.058455114822547,0.332744499759114,0.296163566133899,91,"tags=50%, list=9%, signal=46%",TUBB2B/ZNF337,LIHC,TG_Score,0.17567567567567569
BOYAULT_LIVER_CANCER_SUBCLASS_G123_DN,BOYAULT_LIVER_CANCER_SUBCLASS_G123_DN,9,-0.648509485094851,-1.56433210387719,0.0599575688011881,0.333629458535069,0.296951235192766,93,"tags=100%, list=35%, signal=65%",FAS/SEC14L2/GRHPR/FYN/MTHFD1/FGA/RCL1/ASPA,LIHC,TG_Score,0.17953667953667954
LEE_LIVER_CANCER_ACOX1_DN,LEE_LIVER_CANCER_ACOX1_DN,9,-0.618148504543261,-1.49109546251165,0.0661322645290581,0.345333333333333,0.307368421052632,99,"tags=78%, list=29%, signal=56%",EGFR/PAH/AKAP11/KHK/TNFRSF10B/MCM3AP/ORM1,LIHC,TG_Score,0.19111969111969113
HO_LIVER_CANCER_VASCULAR_INVASION,HO_LIVER_CANCER_VASCULAR_INVASION,1,0.967550027041644,1.29431288435088,0.0714285714285714,0.362631491682172,0.322764871686225,102,"tags=100%, list=3%, signal=97%",ZNF687,LIHC,TG_Score,0.1969111969111969
SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_DN,SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_DN,9,-0.608833639887169,-1.46862618155323,0.0761523046092184,0.372140507429954,0.3312284947253,106,"tags=44%, list=11%, signal=39%",PRKAA1/SOCS3/MYL2/JMJD7-PLA2G4B,LIHC,TG_Score,0.20463320463320464
ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN,ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN,21,0.456380849033703,1.42077090641698,0.0756302521008403,0.372140507429954,0.3312284947253,104,"tags=38%, list=15%, signal=33%",HOXA13/KIF15/HMGN4/SPATS2/UBE2Q2/KDM5B/KITLG/H2AC8,LIHC,TG_Score,0.20077220077220076
WOO_LIVER_CANCER_RECURRENCE_UP,WOO_LIVER_CANCER_RECURRENCE_UP,21,0.455917466967151,1.41932833984104,0.0756302521008403,0.372140507429954,0.3312284947253,104,"tags=67%, list=36%, signal=43%",PLCE1/DDR1/LPCAT1/E2F3/ARHGEF2/DAB2/TSPAN3/HK2/MEF2C/PFKM/TEAD4/GPC4/TPM2/EXT1,LIHC,TG_Score,0.20077220077220076
BOYAULT_LIVER_CANCER_SUBCLASS_G1_DN,BOYAULT_LIVER_CANCER_SUBCLASS_G1_DN,10,-0.575085555599926,-1.41466719005787,0.0824949698189135,0.392040315286213,0.348940577312256,109,"tags=40%, list=25%, signal=30%",MPDZ/SPSB1/MBNL2/CTBS,LIHC,TG_Score,0.21042471042471042
LEE_LIVER_CANCER_MYC_UP,LEE_LIVER_CANCER_MYC_UP,11,0.545776348954317,1.42200796736798,0.0868686868686869,0.397442455242967,0.353748822183336,111,"tags=45%, list=12%, signal=40%",RPLP2/RPL13A/RPS16/RPL36/RPL28,LIHC,TG_Score,0.21428571428571427
BOYAULT_LIVER_CANCER_SUBCLASS_G23_DN,BOYAULT_LIVER_CANCER_SUBCLASS_G23_DN,4,-0.754135985443884,-1.43601065617165,0.0939457202505219,0.415930624698892,0.370204457667374,117,"tags=100%, list=9%, signal=91%",SERPINF2/PDE2A/STARD5,LIHC,TG_Score,0.22586872586872586
ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_UP,ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_UP,39,0.35366418483254,1.30514866863766,0.0969976905311778,0.42580342114534,0.378991868444745,118,"tags=26%, list=17%, signal=21%",ARPC5/HMGN4/NUCKS1/RPLP1/RPL27A/PNMA3/ACTR3/ALCAM/MET/ITGAV,LIHC,TG_Score,0.2277992277992278
LEE_LIVER_CANCER_E2F1_DN,LEE_LIVER_CANCER_E2F1_DN,8,-0.621397050202516,-1.44549047584023,0.100204498977505,0.433333333333333,0.385693964641333,119,"tags=75%, list=29%, signal=54%",RGN/EGFR/AKAP11/PCK1/GHR/ORM1,LIHC,TG_Score,0.22972972972972974
MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN,MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN,5,-0.698971304818625,-1.43418320727396,0.107287449392713,0.441689623507805,0.393131589303838,125,"tags=100%, list=30%, signal=70%",PAH/SLC38A4/RCL1/PCK1,LIHC,TG_Score,0.2413127413127413
ANDERSEN_LIVER_CANCER_KRT19_DN,ANDERSEN_LIVER_CANCER_KRT19_DN,13,-0.528603301098175,-1.38659588350561,0.106719367588933,0.441689623507805,0.393131589303838,124,"tags=69%, list=31%, signal=48%",GRHPR/AK3/SLC22A7/ABCC6/ARMC5/SLC25A25/KHK/PDE2A/AMACR,LIHC,TG_Score,0.23938223938223938
LEE_LIVER_CANCER_MYC_E2F1_DN,LEE_LIVER_CANCER_MYC_E2F1_DN,6,-0.669467266688468,-1.43030207732145,0.110878661087866,0.445233693360579,0.396286034732643,129,"tags=100%, list=29%, signal=71%",EGFR/SLC25A22/PCK1/GHR/ORM1,LIHC,TG_Score,0.24903474903474904
LEE_LIVER_CANCER_CIPROFIBRATE_DN,LEE_LIVER_CANCER_CIPROFIBRATE_DN,5,-0.678021222373199,-1.39119681251483,0.123481781376518,0.484150310237267,0.430924275317868,132,"tags=80%, list=29%, signal=57%",EGFR/PAH/PCK1/TNFRSF10B,LIHC,TG_Score,0.2548262548262548
BOYAULT_LIVER_CANCER_SUBCLASS_G23_UP,BOYAULT_LIVER_CANCER_SUBCLASS_G23_UP,9,0.559219253933393,1.36366206559543,0.129224652087475,0.484150310237267,0.430924275317868,134,"tags=33%, list=8%, signal=31%",RRM1/DNAJC6/DBF4,LIHC,TG_Score,0.25868725868725867
WOO_LIVER_CANCER_RECURRENCE_DN,WOO_LIVER_CANCER_RECURRENCE_DN,12,-0.515898484197484,-1.33369506291948,0.1328125,0.484150310237267,0.430924275317868,141,"tags=67%, list=32%, signal=46%",APOL6/PAH/QDPR/ADH1B/SARDH/PPARA/LDLR/BPHL,LIHC,TG_Score,0.2722007722007722
HOSHIDA_LIVER_CANCER_SUBCLASS_S2,HOSHIDA_LIVER_CANCER_SUBCLASS_S2,31,0.366518399838362,1.27936588910603,0.13963963963964,0.495433789954338,0.440967283072546,146,"tags=29%, list=11%, signal=26%",CSE1L/CSNK2A1/PPP2R1A/H1-0/ACP1/ARID3A/PPARG/RPS19/DEK,LIHC,TG_Score,0.28185328185328185
IIZUKA_LIVER_CANCER_PROGRESSION_L0_L1_DN,IIZUKA_LIVER_CANCER_PROGRESSION_L0_L1_DN,4,0.701102226982772,1.2949438854721,0.149139579349904,0.518485249015104,0.46148453377081,149,"tags=75%, list=17%, signal=62%",RPS19/KARS1/COX4I1,LIHC,TG_Score,0.2876447876447876
BOYAULT_LIVER_CANCER_SUBCLASS_G56_DN,BOYAULT_LIVER_CANCER_SUBCLASS_G56_DN,4,-0.712939949282728,-1.35756598828509,0.156576200417537,0.528958944281525,0.470806782351774,152,"tags=75%, list=22%, signal=59%",VNN3P/NAV2/BHLHE40,LIHC,TG_Score,0.29343629343629346
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3,SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3,10,0.509438189665371,1.2998986100705,0.176237623762376,0.588974768444586,0.524224646573316,155,"tags=40%, list=16%, signal=34%",CDKN2B/IGDCC4/DDR1/BEX3,LIHC,TG_Score,0.29922779922779924
FUJIWARA_PARK2_IN_LIVER_CANCER_UP,FUJIWARA_PARK2_IN_LIVER_CANCER_UP,2,0.804836556915894,1.21068980560758,0.187258687258687,0.608183111954459,0.541321282332967,158,"tags=50%, list=3%, signal=49%",BAX,LIHC,TG_Score,0.305019305019305
HOSHIDA_LIVER_CANCER_SURVIVAL_UP,HOSHIDA_LIVER_CANCER_SURVIVAL_UP,20,0.400607914023571,1.22126870376085,0.209302325581395,0.628734591545372,0.559613393816039,172,"tags=30%, list=15%, signal=26%",GBA1/NOL7/EGF/PSMB9/DDR1/ELOVL2,LIHC,TG_Score,0.33204633204633205
HOSHIDA_LIVER_CANCER_SURVIVAL_DN,HOSHIDA_LIVER_CANCER_SURVIVAL_DN,26,-0.37863480888838,-1.18391860079944,0.21875,0.630438378825476,0.561129871825967,179,"tags=58%, list=21%, signal=46%",RPS6KA5/PPP1R1A/C5/MSH6/DLGAP4/AR/F9/DST/PTPN2/PCK1/ACOT2/GHR/ACSM3/TAF1C/CTBS,LIHC,TG_Score,0.34555984555984554
HOSHIDA_LIVER_CANCER_SUBCLASS_S1,HOSHIDA_LIVER_CANCER_SUBCLASS_S1,49,0.292114467586337,1.14223089061844,0.231481481481481,0.651670692431562,0.580027968471904,183,"tags=53%, list=36%, signal=35%",PEA15/ADAM15/CTSC/PCLAF/PPP4R1/HLA-DMA/DDR1/F13A1/CD151/LTBP2/NBL1/CDC25B/DAB2/TSPAN3/RIT1/FBN1/ARHGDIB/CTSS/CRIP2/VCAN/AIF1/MAP1B/TPM2/SLC2A1/ITGB2/RAB31,LIHC,TG_Score,0.3532818532818533
SMITH_LIVER_CANCER,SMITH_LIVER_CANCER,7,0.539439927365737,1.21392588167536,0.259962049335863,0.694339704888734,0.618006077507144,193,"tags=43%, list=19%, signal=35%",CDKN3/PMVK/PAK4,LIHC,TG_Score,0.37258687258687256
SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP,SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP,23,0.360773503557599,1.14846491656345,0.281995661605206,0.723137389660875,0.643637831073894,202,"tags=57%, list=32%, signal=38%",CSE1L/GLRX2/UBE2D2/CENPB/MICB/USP14/UBE2L3/ST13/KPNA4/AXIN2/CTSS/ATF2/TACC1,LIHC,TG_Score,0.38996138996138996
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4,SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4,55,-0.300274453235657,-1.11014357001685,0.286941580756014,0.725138642114898,0.645419071827526,204,"tags=44%, list=28%, signal=32%",SLC22A7/ABCC6/QDPR/SIRT3/L2HGDH/PTPRD/MPDZ/ABHD15/DPH7/SARDH/KCNK5/CLPX/CES3/SAFB2/ZEB2/DENND2B/TSPYL4/CLEC3B/SHROOM1/PRKAG2/GHR/S100A1/SRR/STARD5,LIHC,TG_Score,0.3938223938223938
CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_DN,CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_DN,27,-0.353616906978927,-1.11469090002254,0.301470588235294,0.740103150264845,0.65873842677505,211,"tags=37%, list=22%, signal=29%",INHBE/GLDC/RALGAPA2/KCNT2/SERPINB9/NAV2/SLC25A18/SRPX/SOCS3/ETS2,LIHC,TG_Score,0.40733590733590735
WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA,WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA,10,0.458562884502922,1.17008357105464,0.310891089108911,0.744920951874989,0.663026573707062,213,"tags=30%, list=15%, signal=26%",BIRC5/RAC1/UCHL1,LIHC,TG_Score,0.4111969111969112
LEE_LIVER_CANCER_DENA_UP,LEE_LIVER_CANCER_DENA_UP,12,0.430315461104892,1.1465149588193,0.312244897959184,0.744920951874989,0.663026573707062,214,"tags=25%, list=9%, signal=23%",KIF11/PEA15/RPL36,LIHC,TG_Score,0.41312741312741313
MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP,MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP,3,0.662807243726763,1.13508569622581,0.314711359404097,0.744920951874989,0.663026573707062,218,"tags=33%, list=0%, signal=33%",CDKN3,LIHC,TG_Score,0.42084942084942084
ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN,ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN,43,-0.308766431920448,-1.09410003133482,0.305025996533795,0.744920951874989,0.663026573707062,212,"tags=23%, list=13%, signal=20%",ZDHHC11/COL27A1/ANKRD12/NBPF1/NBPF15/FAM227B/POLR3H/NBPF14/H4C15/EIF3C,LIHC,TG_Score,0.4092664092664093
KAPOSI_LIVER_CANCER_MET_UP,KAPOSI_LIVER_CANCER_MET_UP,5,0.572395055361216,1.13833952141707,0.328740157480315,0.754694582344054,0.671725720517568,225,"tags=60%, list=17%, signal=50%",PLCE1/KPNB1/ITGAV,LIHC,TG_Score,0.4343629343629344
CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_UP,CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_UP,5,-0.547616353380761,-1.12362578067648,0.331983805668016,0.75698906135155,0.673767951375694,227,"tags=80%, list=23%, signal=62%",SLC38A4/KCNT2/NNMT/APOF,LIHC,TG_Score,0.43822393822393824
ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_UP,ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_UP,46,0.277370729733444,1.06463556777894,0.344339622641509,0.765527573082841,0.681367764702874,233,"tags=33%, list=27%, signal=24%",TCF3/COLEC12/GUCY2C/SCIN/SLC1A3/ENPP6/HSBP1/RTL9/PIK3CG/MCOLN3/BICD1/MLLT3/DCUN1D5/SDK1/ARHGDIB,LIHC,TG_Score,0.4498069498069498
LEE_LIVER_CANCER_MYC_DN,LEE_LIVER_CANCER_MYC_DN,7,-0.516005350075552,-1.13518651097151,0.351578947368421,0.770618317061832,0.685898847537253,235,"tags=71%, list=16%, signal=60%",KLF15/POGZ/EGFR/PCK1/ORM1,LIHC,TG_Score,0.45366795366795365
BOYAULT_LIVER_CANCER_SUBCLASS_G12_DN,BOYAULT_LIVER_CANCER_SUBCLASS_G12_DN,7,-0.515080208555395,-1.13315124491415,0.353684210526316,0.770618317061832,0.685898847537253,236,"tags=71%, list=35%, signal=46%",TSKU/ADI1/RUNDC3B/QDPR/FAM13A,LIHC,TG_Score,0.4555984555984556
BOYAULT_LIVER_CANCER_SUBCLASS_G6_DN,BOYAULT_LIVER_CANCER_SUBCLASS_G6_DN,4,-0.587761695237276,-1.11920406125885,0.37160751565762,0.770656900892653,0.685933189577285,248,"tags=75%, list=20%, signal=60%",NUP98/LDLR/CMTM6,LIHC,TG_Score,0.47876447876447875
LEE_LIVER_CANCER_DENA_DN,LEE_LIVER_CANCER_DENA_DN,7,-0.501412580593686,-1.10308313244819,0.376842105263158,0.770656900892653,0.685933189577285,253,"tags=71%, list=27%, signal=52%",RGN/PAH/EHHADH/PCK1/ACSM3,LIHC,TG_Score,0.48841698841698844
VILLANUEVA_LIVER_CANCER_KRT19_DN,VILLANUEVA_LIVER_CANCER_KRT19_DN,14,-0.402211636870452,-1.06973885471708,0.366279069767442,0.770656900892653,0.685933189577285,243,"tags=36%, list=6%, signal=34%",LARP4/MPDZ/SLC1A1/UQCR11/NDUFS7,LIHC,TG_Score,0.4691119691119691
KIM_LIVER_CANCER_POOR_SURVIVAL_DN,KIM_LIVER_CANCER_POOR_SURVIVAL_DN,14,-0.400717063687657,-1.06576382550785,0.37015503875969,0.770656900892653,0.685933189577285,246,"tags=50%, list=28%, signal=36%",SLC22A7/PAH/SLC30A1/SERPINF2/ADH1B/BPHL/KHK,LIHC,TG_Score,0.4749034749034749
