"cancer","seed","sd","range","IQR","MAD","pathway","method","n_enrich","n_pathway","time","positive_rate"
"ESCA",3456,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",2,10,1.07000000000002,0.2
"ESCA",3456,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",1,10,20.559,0.1
"ESCA",4567,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",0,10,0.484000000000009,0
"ESCA",4567,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",0,10,1.11499999999999,0
"ESCA",4567,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",1,10,35.897,0.1
"ESCA",5678,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",0,10,0.530000000000001,0
"ESCA",5678,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",0,10,1.184,0
"ESCA",5678,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",0,10,24.498,0
"ESCA",6789,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",0,10,0.436000000000007,0
"ESCA",6789,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",0,10,0.992999999999995,0
"ESCA",6789,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",0,10,19.361,0
"ESCA",7890,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",1,10,0.581999999999994,0.1
"ESCA",7890,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",1,10,1.02799999999999,0.1
"ESCA",7890,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",1,10,34.233,0.1
"ESCA",8901,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",0,10,0.448000000000008,0
"ESCA",8901,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",0,10,1.06299999999999,0
"ESCA",8901,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",0,10,22.122,0
"ESCA",9012,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",1,10,0.486999999999995,0.1
"ESCA",9012,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",0,10,1.20399999999998,0
"ESCA",9012,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",0,10,6.25999999999999,0
"ESCA",123,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",1,10,0.512,0.1
"ESCA",123,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",1,10,1.472,0.1
"ESCA",123,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",0,10,35.856,0
"ESCA",234,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",0,10,0.430000000000007,0
"ESCA",234,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",0,10,0.984999999999999,0
"ESCA",234,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",0,10,29.469,0
"ESCA",345,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",0,10,0.429999999999978,0
"ESCA",345,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",1,10,1.15300000000002,0.1
"ESCA",345,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",0,10,18.571,0
"ESCA",456,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",0,10,0.447000000000003,0
"ESCA",456,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",1,10,1.02199999999999,0.1
"ESCA",456,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",1,10,20.747,0.1
"ESCA",567,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",0,10,0.462000000000003,0
"ESCA",567,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",1,10,1.03099999999999,0.1
"ESCA",567,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",0,10,17.359,0
"ESCA",678,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",0,10,0.445000000000007,0
"ESCA",678,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",1,10,1.024,0.1
"ESCA",678,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",1,10,35.104,0.1
"ESCA",789,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",0,10,0.430000000000007,0
"ESCA",789,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",0,10,1.15000000000001,0
"ESCA",789,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",0,10,18.605,0
"ESCA",890,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",0,10,0.427999999999997,0
"ESCA",890,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",0,10,1.13900000000001,0
"ESCA",890,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",0,10,16.623,0
"ESCA",901,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",1,10,0.489999999999995,0.1
"ESCA",901,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",2,10,1.02500000000001,0.2
"ESCA",901,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",0,10,16.259,0
"ESCA",12,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",0,10,0.491999999999999,0
"ESCA",12,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",2,10,1.394,0.2
"ESCA",12,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",0,10,19.578,0
"ESCA",23,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",0,10,0.429000000000002,0
"ESCA",23,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",0,10,0.960999999999999,0
"ESCA",23,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",0,10,33.35,0
"ESCA",34,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",0,10,0.442999999999998,0
"ESCA",34,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",1,10,1.00500000000001,0.1
"ESCA",34,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",0,10,18.342,0
"ESCA",45,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",1,10,0.489999999999995,0.1
"ESCA",45,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",2,10,1.01300000000001,0.2
"ESCA",45,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",0,10,33.236,0
"ESCA",56,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",0,10,0.478999999999999,0
"ESCA",56,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",0,10,1.056,0
"ESCA",56,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",0,10,19.588,0
"ESCA",67,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",3,10,0.544000000000011,0.3
"ESCA",67,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",0,10,1.081,0
"ESCA",67,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",1,10,20.047,0.1
"ESCA",78,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",0,10,0.471000000000004,0
"ESCA",78,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",0,10,1.05500000000001,0
"ESCA",78,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",0,10,36.452,0
"ESCA",89,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",0,10,0.478999999999999,0
"ESCA",89,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",1,10,1.08,0.1
"ESCA",89,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",1,10,20.167,0.1
"ESCA",90,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",0,10,0.432000000000016,0
"ESCA",90,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",0,10,1.024,0
"ESCA",90,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",0,10,20.285,0
"ESCA",1,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",1,10,0.444000000000017,0.1
"ESCA",1,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",0,10,0.985000000000014,0
"ESCA",1,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",0,10,20.095,0
"ESCA",12345,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",0,10,0.474999999999994,0
"ESCA",12345,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",0,10,1.071,0
"ESCA",12345,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",0,10,21.444,0
"ESCA",9999,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Score",1,10,0.581999999999994,0.1
"ESCA",9999,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_2Ddist",0,10,1.06800000000001,0
"ESCA",9999,0.0851096408873741,1.35879037028878,0.0714706062501546,0.0525488100684836,"TN","Edge_Topology",0,10,18.769,0
"KIRC",1234,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",1,6,0.297999999999988,0.166666666666667
"KIRC",1234,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.641999999999996,0
"KIRC",1234,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",0,6,13.685,0
"KIRC",2345,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",0,6,0.241,0
"KIRC",2345,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",1,6,0.659999999999997,0.166666666666667
"KIRC",2345,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",0,6,16.82,0
"KIRC",3456,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",2,6,0.317000000000007,0.333333333333333
"KIRC",3456,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.745000000000005,0
"KIRC",3456,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",0,6,13.179,0
"KIRC",4567,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",1,6,0.290999999999997,0.166666666666667
"KIRC",4567,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.703999999999994,0
"KIRC",4567,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",0,6,20.419,0
"KIRC",5678,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",0,6,0.34899999999999,0
"KIRC",5678,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.873999999999995,0
"KIRC",5678,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",0,6,33.245,0
"KIRC",6789,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",0,6,0.231999999999999,0
"KIRC",6789,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",1,6,0.728999999999999,0.166666666666667
"KIRC",6789,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",1,6,16.027,0.166666666666667
"KIRC",7890,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",1,6,0.287000000000006,0.166666666666667
"KIRC",7890,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.686999999999998,0
"KIRC",7890,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",0,6,15.411,0
"KIRC",8901,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",0,6,0.233999999999995,0
"KIRC",8901,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.671999999999997,0
"KIRC",8901,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",0,6,5.312,0
"KIRC",9012,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",0,6,0.20999999999998,0
"KIRC",9012,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.587999999999994,0
"KIRC",9012,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",0,6,12.133,0
"KIRC",123,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",1,6,0.348000000000006,0.166666666666667
"KIRC",123,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,1.21400000000001,0
"KIRC",123,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",0,6,25.13,0
"KIRC",234,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",1,6,0.218000000000018,0.166666666666667
"KIRC",234,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",1,6,0.598000000000013,0.166666666666667
"KIRC",234,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",0,6,14.647,0
"KIRC",345,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",0,6,0.207999999999998,0
"KIRC",345,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.566999999999993,0
"KIRC",345,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",1,6,26.831,0.166666666666667
"KIRC",456,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",2,6,0.289000000000001,0.333333333333333
"KIRC",456,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.638000000000005,0
"KIRC",456,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",2,6,26.26,0.333333333333333
"KIRC",567,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",0,6,0.216999999999999,0
"KIRC",567,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",1,6,0.647999999999996,0.166666666666667
"KIRC",567,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",1,6,25.635,0.166666666666667
"KIRC",678,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",1,6,0.282999999999987,0.166666666666667
"KIRC",678,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.658000000000001,0
"KIRC",678,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",1,6,26.8,0.166666666666667
"KIRC",789,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",0,6,0.209000000000003,0
"KIRC",789,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.575999999999993,0
"KIRC",789,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",0,6,9.358,0
"KIRC",890,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",1,6,0.301999999999992,0.166666666666667
"KIRC",890,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.656000000000006,0
"KIRC",890,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",0,6,28.642,0
"KIRC",901,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",0,6,0.218999999999994,0
"KIRC",901,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.650999999999996,0
"KIRC",901,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",0,6,14.133,0
"KIRC",12,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",0,6,0.220000000000002,0
"KIRC",12,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.969000000000001,0
"KIRC",12,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",0,6,27.176,0
"KIRC",23,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",0,6,0.215999999999994,0
"KIRC",23,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.625,0
"KIRC",23,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",0,6,17.936,0
"KIRC",34,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",0,6,0.218000000000004,0
"KIRC",34,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.950000000000003,0
"KIRC",34,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",0,6,11.944,0
"KIRC",45,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",0,6,0.216000000000008,0
"KIRC",45,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.634,0
"KIRC",45,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",0,6,21.268,0
"KIRC",56,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",0,6,0.314999999999998,0
"KIRC",56,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.977000000000004,0
"KIRC",56,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",0,6,16.669,0
"KIRC",67,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",0,6,0.224999999999994,0
"KIRC",67,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.608999999999995,0
"KIRC",67,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",0,6,4.892,0
"KIRC",78,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",0,6,0.207999999999998,0
"KIRC",78,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.572999999999993,0
"KIRC",78,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",0,6,14.621,0
"KIRC",89,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",0,6,0.239000000000004,0
"KIRC",89,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.680000000000007,0
"KIRC",89,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",1,6,14.953,0.166666666666667
"KIRC",90,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",0,6,0.218999999999994,0
"KIRC",90,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.644999999999996,0
"KIRC",90,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",0,6,11.962,0
"KIRC",1,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",0,6,0.230999999999995,0
"KIRC",1,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.644000000000005,0
"KIRC",1,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",0,6,12.169,0
"KIRC",12345,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",0,6,0.20999999999998,0
"KIRC",12345,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.590000000000003,0
"KIRC",12345,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",2,6,28.437,0.333333333333333
"KIRC",9999,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Score",0,6,0.217000000000013,0
"KIRC",9999,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_2Ddist",0,6,0.692000000000007,0
"KIRC",9999,0.0569295221042111,0.954892028563284,0.048748009399561,0.0361432741542925,"TN","Edge_Topology",0,6,13.979,0
"KIRP",1234,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_Score",0,3,0.157999999999994,0
"KIRP",1234,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_2Ddist",1,3,0.422999999999995,0.333333333333333
"KIRP",1234,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_Topology",0,3,8.54200000000001,0
"KIRP",2345,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_Score",0,3,0.161000000000001,0
"KIRP",2345,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_2Ddist",1,3,0.434000000000005,0.333333333333333
"KIRP",2345,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_Topology",0,3,12.906,0
"KIRP",3456,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_Score",0,3,0.182000000000002,0
"KIRP",3456,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_2Ddist",1,3,0.487000000000009,0.333333333333333
"KIRP",3456,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_Topology",0,3,9.524,0
"KIRP",4567,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_Score",0,3,0.143999999999998,0
"KIRP",4567,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_2Ddist",1,3,0.395000000000003,0.333333333333333
"KIRP",4567,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_Topology",0,3,8.197,0
"KIRP",5678,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_Score",0,3,0.146000000000001,0
"KIRP",5678,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_2Ddist",1,3,0.399000000000001,0.333333333333333
"KIRP",5678,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_Topology",0,3,8.169,0
"KIRP",6789,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_Score",0,3,0.154000000000003,0
"KIRP",6789,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_2Ddist",0,3,0.413999999999994,0
"KIRP",6789,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_Topology",0,3,8.532,0
"KIRP",7890,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_Score",0,3,0.152000000000001,0
"KIRP",7890,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_2Ddist",0,3,0.410000000000004,0
"KIRP",7890,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_Topology",0,3,12.807,0
"KIRP",8901,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_Score",0,3,0.146000000000001,0
"KIRP",8901,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_2Ddist",0,3,0.396999999999998,0
"KIRP",8901,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_Topology",0,3,8.006,0
"KIRP",9012,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_Score",0,3,0.144999999999982,0
"KIRP",9012,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_2Ddist",0,3,0.509999999999991,0
"KIRP",9012,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_Topology",0,3,4.18699999999998,0
"KIRP",123,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_Score",0,3,0.154,0
"KIRP",123,0.0694363459372969,1.01151933420222,0.0630120465647103,0.0451098319021932,"TN","Edge_2Ddist",0,3,0.635,0
